"XTSOL"	"p_model"	"p_stock"	"p_sorting"	"p_shipping"	"p_tpl"	"p_manufacturer"	"p_fsk18"	"p_priceNoTax"	"p_priceNoTax.1"	"p_priceNoTax.2"	"p_priceNoTax.3"	"p_priceNoTax.4"	"p_tax"	"p_status"	"p_weight"	"p_ean"	"p_disc"	"p_opttpl"	"p_vpe"	"p_vpe_status"	"p_vpe_value"	"p_image.1"	"p_image.2"	"p_image.3"	"p_image.4"	"p_image.5"	"p_image.6"	"p_image.7"	"p_image.8"	"p_image.9"	"p_image.10"	"p_image"	"p_name.ru"	"p_desc.ru"	"p_shortdesc.ru"	"p_meta_title.ru"	"p_meta_desc.ru"	"p_meta_key.ru"	"p_keywords.ru"	"p_url.ru"	"p_cat.0"	"p_cat.1"	"p_cat.2"	"p_cat.3"	"p_cat.4"	"p_cat.5"
"XTSOL"	""	"0"	"0"	"1"	"product_info_tovary.html"	""	"0"	"34000.0000"	""	""	""	""	"0"	"0"	"0.00"	""	"100.0000"	"default"	"0"	"0"	"0.0000"	""	""	""	""	""	""	""	""	""	""	"70_0.png"	"Fujitsu-Siemens AMILO Si 2636"	"ГипертонияНе всегда надо сбивать давление Новое знание о гипертонииwww.vsegdazdorov.ru/"	"ГипертонияНе всегда надо сбивать давление Новое знание о гипертонииwww.vsegdazdorov.ru/"	""	""	""	""	""	"КОМПЬЮТЕРЫ, ОРГТЕХНИКА"	"Fujitsu-Siemens"	""	""	""	""	""
"XTSOL"	""	"0"	"0"	"1"	"_product_info_tovary.html"	"Лемакс"	"0"	"0.0000"	""	""	""	""	"0"	"1"	"0.00"	""	"100.0000"	"default"	"0"	"0"	"0.0000"	"100_1.jpg"	"100_2.jpg"	""	""	""	""	""	""	""	""	"100_0.jpg"	"Котел газовый напольный стальной теплообменник Лемакс"	"<ul><li>Экономичный расход газа за счет высокого КПД, что исключает бесполезное&nbsp;сжигание газа и сокращает расходы на отопление.</li><li>Новая конструкция дымогарного теплообменника.</li><li>Минимальное сажеобразование благодаря конструкции завихрителей в теплообменнике. </li><li>Удобство чистки теплообменника.</li><li>Повышенный КПД.</li><li>Энергонезависимый. Не требуют присоединения к электрической сети.</li><li>Применение инжекционной щелевой горелки из нержавеющей стали.</li><li>Применение надежной и высокоэффективной автоматики ведущих производителей России ("Арбат") и <a href="http://sitgroup.it/">Италии ("SIT")</a>.</li><li>Исполнение с двумя типами газогорелочных устройств:  на основе  автоматики и инжекторной нержавеющей горелки итальянского  концерна  &ldquo;SIT&rdquo; и на основе автоматики &ldquo;Арбат&ldquo; (Россия).</li><li>Совмещение функции отопления и горячего водоснабжения (медный контур).</li><li>Порошково-полимерное покрытие облицовки котла обеспечивает&nbsp;отличные потребительские свойства на долгие годы.</li><li>Гарантия мин. эксплуатационных&nbsp;затрат на протяжении всего срока службы .</li><li>Производятся по передовой немецкой технологии на роботизированных комплексах, внедренных на предприятии.</li><li>Гарантийный срок эксплуатации 3 года на котлы с  газогорелочными  устройствами на основе &ldquo;SIT&rdquo; (при условии проведения  ежегодного  сервисного обслуживания).&nbsp;</li><li>Современный и эргономичный дизайн.</li><li>Широкая сеть сервисных центров по гарантийному и послегарантийному&nbsp;&nbsp; обслуживанию.</li></ul><table border="1" cellspacing="0" summary="таблица характеристик"><thead> <tr><th rowspan="2">Наименование параметра</th><th rowspan="2">КСГ-7,5</th><th rowspan="2">КСГ-10</th><th>КСГ-12,5</th><th>КСГ-16</th><th>КСГ-20М</th><th>КСГ-25М</th><th>КСГ-30М</th></tr><tr><th>КСГВ-12,5</th><th>КСГВ-16М</th><th>КСГВ-20М</th><th>КСГВ-25М</th><th>КСГВ-30М</th></tr></thead> <tbody><tr><td>Номинальная теплопроизводительность, кВт</td><td>7,5</td><td>10</td><td>12,5</td><td>16</td><td>20</td><td>25</td><td>30</td></tr><tr><td>Общая площадь отапливаемого помещения при высоте 2,6 м не более, м<sup>2</sup></td><td>75</td><td>100</td><td>125</td><td>160</td><td>200</td><td>250</td><td>300</td></tr><tr><td>Максимальный расход газа, м<sup>3</sup>/час</td><td>0,9</td><td>1,2</td><td>1,5</td><td>1,9</td><td>2,4</td><td>3</td><td>3,6</td></tr><tr><td>Коэффициент полезного действия КПД (не менее %)&nbsp;</td><td>&nbsp;</td><td><br /></td><td><br /></td><td><br /></td><td><br /></td><td><br /></td><td><br /></td></tr><tr><td>-автоматика "Арбат"</td><td>90</td><td>90</td><td>90</td><td>90</td><td>90</td><td>90</td><td>90</td></tr><tr><td>-автоматика "Sit"&nbsp;</td><td>92,3</td><td>92,3</td><td>92,3</td><td>92,3</td><td>92,3</td><td>92,3</td><td>92,3</td></tr><tr><td>Диапазон регулирования температуры воды на выходе из котла, С</td><td>40-90</td><td>40-90</td><td>40-90</td><td>40-90</td><td>40-90</td><td>40-90</td><td>4 0-90</td></tr><tr><td>Номинальное давление газа, мм/в.ст.</td><td>130</td><td>130</td><td>130</td><td>130</td><td>130</td><td>130</td><td>130</td></tr><tr><td>Диаметр газоотводящего патрубка, мм</td><td>80</td><td>80</td><td>130</td><td>130</td><td>130</td><td>130</td><td>130</td></tr><tr><td>Разряжение за котлом, Па</td><td>5-25</td><td>5-25</td><td>5-25</td><td>5-25</td><td>5-40</td><td>5-40</td><td>5-40</td></tr><tr><td>Габаритные размеры, не более мм,</td><td><br /></td><td><br /></td><td><br /></td><td><br /></td><td><br /></td><td><br /></td><td><br /></td></tr><tr><td>-ширина</td><td>330</td><td>330</td><td>390</td><td>390</td><td>390</td><td>445</td><td>445</td></tr><tr><td>-глубина</td><td>495</td><td>495</td><td>515</td><td>515</td><td>505</td><td>530</td><td>530&nbsp;</td></tr><tr><td>-высота</td><td>645</td><td>645&nbsp;</td><td>715&nbsp;</td><td>715&nbsp;</td><td>970&nbsp;</td><td>970&nbsp;</td><td>970&nbsp;</td></tr><tr><td>Диаметр присоединительного патрубка и отвода к системе отопления</td><td>1 1/2"</td><td>1 1/2"</td><td>2"</td><td>2"</td><td>2"</td><td>2"</td><td>2"</td></tr><tr><td>&nbsp;Рабочее давление воды (для заполнения и подпитки отопит. сист.), атм</td><td>&nbsp;1</td><td>&nbsp;1</td><td>&nbsp;1</td><td>&nbsp;1</td><td>&nbsp;1</td><td>&nbsp;1</td><td>&nbsp;1</td></tr><tr><td>Присоеденительная резьба для подвода газа</td><td>1/2"</td><td>1/2"</td><td>1/2"</td><td>1/2"</td><td>1/2"</td><td>1/2"</td><td>1/2"</td></tr><tr><td>Масса (не более кг)</td><td>35</td><td>35</td><td>46,5/48,5</td><td>46,5/48,5</td><td>58/61</td><td>65/70</td><td>65/71</td></tr><tr><td>Производительность контура ГВС при дельте 35 <sup>0</sup>С</td><td>---&nbsp;</td><td>---</td><td>--/4,5</td><td>--/6</td><td>--/7</td><td>--/9</td><td>--/10</td></tr></tbody></table><p><strong> Газогорелочное устройство </strong></p><p>&nbsp;<strong>Газогорелочные устройства типа ГГУ-д</strong> предназначены для установки в котлы отопительные водогрейные газовые.&nbsp;</p><p>Применение в конструкции ГГУ инжекционной горелки из нержавеющей стали позволяет получить: <br />- пламя большой площади;<br />-&nbsp;качественное перемешивание газа с воздухом;<br />- полное сжигание газа с низким содержанием СО и NО;<br />- исключает проскок пламени;<br />- бесшумность работы.</p><p>Применение высококачественной автоматики безопасности ведущей итальянской фирмы <a href="http://sitgroup.it/">("SIT")</a> обеспечивает:</p><ul><li>модуляцию пламени при розжиге основной горелки, что исключает хлопки;</li><li>модуляцию  мощности основной горелки при подходе к заданной  температуре  теплоносителя, что резко уменьшает частоту включений и  выключений  основной горелки, и тем самым, уменьшает расход газа;</li><li>стабильность горения при колебаниях входного давления газа;</li><li>регулировку мощности (150 Вт) запальной горелки;</li><li>работу ГГУ на природном газе;</li><li>легкое  снятие ГГУ с котла при ремонте, без слива теплоносителя из  системы  отопления, благодаря наличию чувствительного термобаллона,   устанавливаемого в гильзу;</li><li>розжиг запальной горелки с помощью пьезоэлемента;</li><li>защиту  от случайного воспламенения основной горелки во время  розжига запальной  горелки, благодаря наличию фиксатора на клапане.&nbsp;&nbsp; </li></ul>"	"Номинальная подводимая тепловая мощность 7,5-30 кВт"	""	""	""	""	""	"Строительство и Ремонт"	"Отопление, Нагрев воды"	"Котлы отопления"	""	""	""	""
"XTSOL"	""	"0"	"0"	"1"	"_product_info_tovary.html"	"Аристон"	"0"	"0.0000"	""	""	""	""	"0"	"1"	"0.00"	""	"100.0000"	"default"	"0"	"0"	"0.0000"	""	""	""	""	""	""	""	""	""	""	"101_0.jpg"	"Котел газовый напольный Аристон UNOBLOC"	"<p>Напольный отопительный котел с чугунным теплообменником  для отопления с возможностью подключения бойлера</p><p>Модель GPV 24-31-38 - открытая камера сгорания,  естественная тяга.<br />Модель G 45-55-64 - открытая камера сгорания, естественная тяга</p><ul><li>Закрытая панель управления</li><li>Возможность работы на сжиженном газе</li><li>Возможность подключения бойлера ГВС </li><li>Возможность каскадного подключения</li><li>Широкий диапазон мощностей от 24 до 64 КВТ</li><li>Горелка из нержавеющей стали </li><li>Автоматический электророзжиг с ионизационным контролем пламени</li><li>Встроенный циркуляционный насос и расширенный бак (в моделях 24 и 31 КВТ) </li><li>Возможность регулирования температур </li></ul><p>- <a href="http://nalan.biz/images/stories/UNOBLOC/Unoblock-1.pdf" target="_blank">Техническая информация</a><br /> - <a href="http://nalan.biz/images/stories/UNOBLOC/UNOBLOC_55-64.pdf" target="_blank">Инструкция 55-64</a><br /> -<a href="http://nalan.biz/images/stories/UNOBLOC/UNOBLOC_24-31-38-45.pdf" target="_blank"> Инструкция 24-31-38-45</a></p><table border="1" cellspacing="0" cellpadding="3"><col width="359"></col><col width="163"></col><col width="96"></col> <tbody><tr height="48"><td width="359" height="48">           Наименование</td><td width="163"> Артикул</td><td width="96">розничная цена</td></tr></tbody></table><table border="1" cellspacing="0" cellpadding="3"><col width="359"></col> <col width="163"></col> <col width="96"></col> <tbody><tr height="17"><td width="359" height="17">Котел   отоп. UNOBLOC GPV 24 RI MET</td><td width="163">3300017</td><td width="96">4   874 000</td></tr><tr height="17"><td height="17">Котел отоп.   UNOBLOC GPV 31 RI MET</td><td>3300018</td><td width="96">5 087 000</td></tr><tr height="17"><td height="17">Котел отоп.   UNOBLOC GPV 38 RI MET</td><td>3300019</td><td width="96">4 971 000</td></tr><tr height="17"><td height="17">Котел отоп.   UNOBLOC G 45 RI MET</td><td>3300020</td><td width="96">5 372 000</td></tr><tr height="17"><td height="17">Котел отоп.   UNOBLOC G 55 RI MET</td><td>3300021</td><td width="96">5 802 000</td></tr><tr height="17"><td height="17">Котел отоп.   UNOBLOC G 64 RI MET</td><td>3300022</td><td width="96">6 452 000</td></tr></tbody></table>"	"Котел газовый напольный Аристон UNOBLOC	Котел газовый напольный Аристон UNOBLOCНапольный отопительный котел с чугунным теплообменником для отопления с возможностью подключения бойлера * Модель GPV 24-31-38 - открытая камера сгорания,..."	""	""	""	""	""	"Строительство и Ремонт"	"Отопление, Нагрев воды"	"Котлы отопления"	""	""	""	""
"XTSOL"	""	"0"	"0"	"1"	"product_info_uslugi.html"	""	"0"	"0.0000"	""	""	""	""	"0"	"1"	"0.00"	""	"100.0000"	"default"	"0"	"0"	"0.0000"	""	""	""	""	""	""	""	""	""	""	"102_0.jpg"	"Свадебный салон "Марина""	"<p><img src="/images/svadebn_salon.jpg" alt="" width="700" height="199" /><br /><strong></strong></p><p><strong>Свадебный салон «Марина»</strong> предлагает вам широкий выбор разнообразных свадебных и вечерних платьев фирм «<strong>Ver De</strong>», « <strong>Le Rina</strong>», «<strong>Florense</strong>», «<strong>Brilliance</strong>».  </p><p>У нас есть все, что поможет Вам создать свой неповторимый образ, начиная от аксессуаров для автомобилей, и заканчивая приятными мелочами для свадебного торжества. Разнообразие роскошных моделей наших нарядов и широкая цветовая гамма свадебных платьев позволяет удовлетворить самые взыскательные требования будущих невест. <br /><br />Мы поможем вам правильно подобрать торжественный наряд, учитывая ваши предпочтения. Доверьтесь советам профессионалов и своей интуиции. У нас вы сможете найти наряды всех размеров и расцветок по доступным ценам. <strong>Свадебный салон «Марина»</strong> поможет выглядеть вам роскошно и неповторимо в один из самых торжественных дней вашей жизни.<br /> <br /><strong>Свадебный салон "Марина"</strong> предлагает украшения для свадебного кортежа, прокат аксессуаров, зонтики, шубки, сумочки и др.</p>"	"Свадебный салон «Марина» предлагает вам широкий выбор разнообразных свадебных и вечерних платьев фирм «Ver De», « Le Rina», «Florense», «Brilliance»."	""	""	""	""	""	"<span class="cat1">КАТАЛОГ УСЛУГ</span>"	"Свадебные услуги"	""	""	""	""	""
"XTSOL"	""	"0"	"0"	"1"	"product_info_prodavcy.html"	""	"0"	"0.0000"	""	""	""	""	"0"	"1"	"0.00"	""	"100.0000"	"default"	"0"	"0"	"0.0000"	""	""	""	""	""	""	""	""	""	""	"103_0.jpg"	""Люкс" магазин стройматериалов"	"<p>Магазин стройматериалов "Люкс" предлагает широкий ассортимент строительных материалов, строительный инструмент, материалы для кузовного ремонта автомобилей, инструменты для ремонта автомобилей.</p><p> </p><table style="width: 100%;" border="0" cellspacing="0" cellpadding="1"><tbody><tr><td><strong>Все для кузовного ремонта автомобиля<br /></strong>- автоэмали;<br />- грунтовки;<br />- шпатлевки;<br />- другое.</td><td><strong>Строительно-отделочные материалы и др.<br /></strong>- краски, смеси, грунтовки;<br />- МДФ, ламинат, панели ПВХ;<br />- окна деревянные, ПВХ.<br /> </td></tr><tr><td><strong>Автомобильная химия:</strong></td><td><strong>Строительный инструмент:<br /></strong>- TOPEX,  HARDY,  JOBI,  TOYA,  TOP TOOLS,  VERTO<br /> </td></tr></tbody></table>"	"Магазин стройматериалов "Люкс" предлагает широкий ассортимент строительных материалов, строительный инструмент, материалы для кузовного ремонта автомобилей, инструменты для ремонта автомобилей."	""	""	""	""	""	"<span class="cat1">ПРОДАВЦЫ</span>"	""	""	""	""	""	""
"XTSOL"	""	"0"	"0"	"1"	"product_info_prodavcy.html"	""	"0"	"0.0000"	""	""	""	""	"0"	"1"	"0.00"	""	"100.0000"	"default"	"0"	"0"	"0.0000"	""	""	""	""	""	""	""	""	""	""	"104_0.gif"	"«УиндКров» ЧТУП"	"Фирма "УиндКров" предлагает широкий ассортимент материалов для строительства и ремонта.Кровельные материалы: ондулин, металлочерепица, гибкая черепица, водосточные системы, мансардные окна.Сайдинг, утеплители: пенопласт, техноплекс, минеральная вата.Окна из ПВХ - Россия, Германия, Бельгия. Элитные окна из дерева. Элитные межкомнатные двери из массива."	"Фирма "УиндКров" предлагает широкий ассортимент материалов для строительства и ремонта.Кровельные материалы: ондулин, металлочерепица, гибкая черепица, водосточные системы, мансардные окна.Сайдинг, утеплители: пенопласт, техноплекс, минеральная вата.Окна из ПВХ - Россия, Германия, Бельгия. Элитные окна из дерева. Элитные межкомнатные двери из массива."	""	""	""	""	""	"<span class="cat1">ПРОДАВЦЫ</span>"	""	""	""	""	""	""
"XTSOL"	""	"0"	"0"	"1"	"product_info_uslugi.html"	""	"0"	"0.0000"	""	""	""	""	"0"	"1"	"0.00"	""	"100.0000"	"default"	"0"	"0"	"0.0000"	"106_1.jpeg"	"106_2.jpeg"	"106_3.jpeg"	"106_4.jpeg"	""	""	""	""	""	""	"106_0.jpeg"	"Фото-видео съемка ИП Тесловская О.Г."	"<p><span style="color: #000080"><span style="font-family: Verdana"> </span></span></p><h2 style="text-align: center">st.RAKURS </h2><p> </p><div style="text-align: center"><span style="color: #000080"><strong>PHOTOGRAPHI VIDEO</strong></span></div><div style="text-align: center"><span style="color: #000080"><strong> <object width="500" height="333" data="/media/content/21111[1].swf" type="application/x-shockwave-flash"><param name="src" value="/media/content/21111[1].swf" /></object><br /></strong></span></div><table style="width: 510px;" border="0" cellspacing="1" cellpadding="1" align="center"><tbody><tr><td><div style="text-align: left"> </div>  <span style="color: #000080"><em>    </em><span style="font-family: Verdana"><em><h4>СВАДЬБА - самое романтическое и красивое событие в жизни каждого человека. Невеста в ослепительном наряде - счастливая и прекрасная. Жених - внимательный,галантный кавалер. Каждое мгновение неповторимо. В этот день хочется возвращаться вновь и вновь.<br />    Мы поможем запечатлеть все краски самых важных моментов вашей свадьбы. Мы сохраним вашу историю на долгие годы.</h4></em></span><br />   </span> <br /><br /><br /><div style="text-align: left"> </div></td></tr></tbody></table>"	""	""	""	""	""	""	"<span class="cat1">КАТАЛОГ УСЛУГ</span>"	"Фото-видео съемка"	""	""	""	""	""
"XTSOL"	""	"0"	"0"	"1"	"default"	""	"0"	"0.0000"	""	""	""	""	"0"	"0"	"0.00"	""	"100.0000"	"default"	"0"	"0"	"0.0000"	""	""	""	""	""	""	""	""	""	""	""	"ываываыва"	""	""	""	""	""	""	""	"ТОВАРЫ"	"СТРОИТЕЛЬСТВО И РЕМОНТ"	"Отопление и водоснабжение"	"Печи и камины"	""	""	""
"XTSOL"	""	"0"	"0"	"1"	"default"	""	"0"	"0.0000"	""	""	""	""	"0"	"0"	"0.00"	""	"100.0000"	"default"	"0"	"0"	"0.0000"	""	""	""	""	""	""	""	""	""	""	""	"ываываыва"	""	""	""	""	""	""	""	"ТОВАРЫ"	"СТРОИТЕЛЬСТВО И РЕМОНТ"	"Отопление и водоснабжение"	""	""	""	""
"XTSOL"	""	"0"	"0"	"1"	"default"	""	"0"	"0.0000"	""	""	""	""	"0"	"0"	"0.00"	""	"100.0000"	"default"	"0"	"0"	"0.0000"	""	""	""	""	""	""	""	""	""	""	""	"ываываыва"	""	""	""	""	""	""	""	"ТОВАРЫ"	"СТРОИТЕЛЬСТВО И РЕМОНТ"	"Отопление и водоснабжение"	"Водонагреватели"	""	""	""
